행정구역코드,1단계,2단계,3단계,격자 X,격자 Y,
4713025300,경상북도,경주시,안강읍,100,93,경상북도경주시안강읍
4713025600,경상북도,경주시,건천읍,98,90,경상북도경주시건천읍
4713025900,경상북도,경주시,외동읍,102,88,경상북도경주시외동읍
4713031500,경상북도,경주시,문무대왕면,104,89,경상북도경주시문무대왕면
4713032000,경상북도,경주시,양남면,104,87,경상북도경주시양남면
4713033000,경상북도,경주시,내남면,100,88,경상북도경주시내남면
4713034000,경상북도,경주시,산내면,97,88,경상북도경주시산내면
4713035000,경상북도,경주시,서면,97,91,경상북도경주시서면
4713036000,경상북도,경주시,현곡면,100,91,경상북도경주시현곡면
4713037000,경상북도,경주시,강동면,101,93,경상북도경주시강동면
4713038000,경상북도,경주시,천북면,101,91,경상북도경주시천북면
4713051500,경상북도,경주시,중부동,100,90,경상북도경주시중부동
4713053000,경상북도,경주시,황오동,100,90,경상북도경주시황오동
4713055000,경상북도,경주시,성건동,100,90,경상북도경주시성건동
4713057000,경상북도,경주시,황남동,100,90,경상북도경주시황남동
4713059000,경상북도,경주시,선도동,99,90,경상북도경주시선도동
4713060500,경상북도,경주시,월성동,100,90,경상북도경주시월성동
4713061500,경상북도,경주시,용강동,100,91,경상북도경주시용강동
4713062100,경상북도,경주시,황성동,100,91,경상북도경주시황성동
4713063000,경상북도,경주시,동천동,100,90,경상북도경주시동천동
4713065000,경상북도,경주시,불국동,101,89,경상북도경주시불국동
4713066000,경상북도,경주시,보덕동,101,90,경상북도경주시보덕동
4715025000,경상북도,김천시,아포읍,83,97,경상북도김천시아포읍
4715031000,경상북도,김천시,농소면,81,95,경상북도김천시농소면
4715032000,경상북도,김천시,남면,82,95,경상북도김천시남면
4715034000,경상북도,김천시,개령면,81,97,경상북도김천시개령면
4715035000,경상북도,김천시,감문면,81,98,경상북도김천시감문면
4715036000,경상북도,김천시,어모면,80,97,경상북도김천시어모면
4715037000,경상북도,김천시,봉산면,79,96,경상북도김천시봉산면
4715038000,경상북도,김천시,대항면,79,96,경상북도김천시대항면
4715039000,경상북도,김천시,감천면,80,94,경상북도김천시감천면
4715040000,경상북도,김천시,조마면,80,94,경상북도김천시조마면
4715041000,경상북도,김천시,구성면,79,94,경상북도김천시구성면
4715042000,경상북도,김천시,지례면,79,93,경상북도김천시지례면
4715043000,경상북도,김천시,부항면,77,93,경상북도김천시부항면
4715044000,경상북도,김천시,대덕면,78,91,경상북도김천시대덕면
4715045000,경상북도,김천시,증산면,79,91,경상북도김천시증산면
4715051600,경상북도,김천시,자산동,80,96,경상북도김천시자산동
4715053600,경상북도,김천시,평화남산동,80,96,경상북도김천시평화남산동
4715056500,경상북도,김천시,양금동,80,95,경상북도김천시양금동
4715057500,경상북도,김천시,대신동,80,96,경상북도김천시대신동
4715059500,경상북도,김천시,대곡동,80,96,경상북도김천시대곡동
4715061000,경상북도,김천시,지좌동,81,96,경상북도김천시지좌동
4715064000,경상북도,김천시,율곡동,81,96,경상북도김천시율곡동
4717025000,경상북도,안동시,풍산읍,88,106,경상북도안동시풍산읍
4717031000,경상북도,안동시,와룡면,91,107,경상북도안동시와룡면
4717032000,경상북도,안동시,북후면,90,108,경상북도안동시북후면
4717033000,경상북도,안동시,서후면,90,107,경상북도안동시서후면
4717034000,경상북도,안동시,풍천면,87,105,경상북도안동시풍천면
4717035000,경상북도,안동시,일직면,90,104,경상북도안동시일직면
4717036000,경상북도,안동시,남후면,90,105,경상북도안동시남후면
4717037000,경상북도,안동시,남선면,91,105,경상북도안동시남선면
4717038000,경상북도,안동시,임하면,92,105,경상북도안동시임하면
4717039000,경상북도,안동시,길안면,94,103,경상북도안동시길안면
4717040000,경상북도,안동시,임동면,94,106,경상북도안동시임동면
4717041000,경상북도,안동시,예안면,93,108,경상북도안동시예안면
4717042000,경상북도,안동시,도산면,92,110,경상북도안동시도산면
4717043000,경상북도,안동시,녹전면,91,110,경상북도안동시녹전면
4717051000,경상북도,안동시,중구동,91,106,경상북도안동시중구동
4717052000,경상북도,안동시,명륜동,91,106,경상북도안동시명륜동
4717055500,경상북도,안동시,용상동,91,105,경상북도안동시용상동
4717058500,경상북도,안동시,서구동,90,106,경상북도안동시서구동
4717060000,경상북도,안동시,태화동,90,106,경상북도안동시태화동
4717062000,경상북도,안동시,평화동,90,106,경상북도안동시평화동
4717063000,경상북도,안동시,안기동,90,106,경상북도안동시안기동
4717065000,경상북도,안동시,옥동,90,106,경상북도안동시옥동
4717066000,경상북도,안동시,송하동,90,106,경상북도안동시송하동
4717069000,경상북도,안동시,강남동,91,105,경상북도안동시강남동
4719025000,경상북도,구미시,선산읍,83,98,경상북도구미시선산읍
4719025300,경상북도,구미시,고아읍,84,97,경상북도구미시고아읍
4719025600,경상북도,구미시,산동읍,86,97,경상북도구미시산동읍
4719031000,경상북도,구미시,무을면,82,99,경상북도구미시무을면
4719032000,경상북도,구미시,옥성면,83,100,경상북도구미시옥성면
4719033000,경상북도,구미시,도개면,84,100,경상북도구미시도개면
4719034000,경상북도,구미시,해평면,85,97,경상북도구미시해평면
4719036000,경상북도,구미시,장천면,87,96,경상북도구미시장천면
4719051000,경상북도,구미시,송정동,84,96,경상북도구미시송정동
4719052000,경상북도,구미시,원평1동,84,96,경상북도구미시원평1동
4719053000,경상북도,구미시,원평2동,84,96,경상북도구미시원평2동
4719055100,경상북도,구미시,도량동,84,96,경상북도구미시도량동
4719055500,경상북도,구미시,지산동,84,96,경상북도구미시지산동
4719056500,경상북도,구미시,선주원남동,84,96,경상북도구미시선주원남동
4719058200,경상북도,구미시,형곡1동,84,96,경상북도구미시형곡1동
4719058300,경상북도,구미시,형곡2동,84,95,경상북도구미시형곡2동
4719059000,경상북도,구미시,신평1동,85,96,경상북도구미시신평1동
4719060000,경상북도,구미시,신평2동,85,96,경상북도구미시신평2동
4719061000,경상북도,구미시,비산동,85,96,경상북도구미시비산동
4719063000,경상북도,구미시,광평동,85,95,경상북도구미시광평동
4719064500,경상북도,구미시,상모사곡동,84,95,경상북도구미시상모사곡동
4719066000,경상북도,구미시,임오동,85,95,경상북도구미시임오동
4719067000,경상북도,구미시,인동동,86,95,경상북도구미시인동동
4719068000,경상북도,구미시,진미동,86,95,경상북도구미시진미동
4719069000,경상북도,구미시,양포동,86,96,경상북도구미시양포동
4719070000,경상북도,구미시,공단동,85,95,경상북도구미시공단동
4721025000,경상북도,영주시,풍기읍,87,112,경상북도영주시풍기읍
4721031000,경상북도,영주시,이산면,89,111,경상북도영주시이산면
4721032000,경상북도,영주시,평은면,90,109,경상북도영주시평은면
4721033000,경상북도,영주시,문수면,89,110,경상북도영주시문수면
4721034000,경상북도,영주시,장수면,88,110,경상북도영주시장수면
4721035000,경상북도,영주시,안정면,87,112,경상북도영주시안정면
4721036000,경상북도,영주시,봉현면,87,112,경상북도영주시봉현면
4721037000,경상북도,영주시,순흥면,88,113,경상북도영주시순흥면
4721038000,경상북도,영주시,단산면,88,114,경상북도영주시단산면
4721039000,경상북도,영주시,부석면,89,115,경상북도영주시부석면
4721051000,경상북도,영주시,상망동,89,111,경상북도영주시상망동
4721052500,경상북도,영주시,하망동,89,111,경상북도영주시하망동
4721055000,경상북도,영주시,영주1동,89,111,경상북도영주시영주1동
4721056000,경상북도,영주시,영주2동,89,111,경상북도영주시영주2동
4721059000,경상북도,영주시,휴천1동,89,111,경상북도영주시휴천1동
4721060000,경상북도,영주시,휴천2동,89,111,경상북도영주시휴천2동
4721061000,경상북도,영주시,휴천3동,89,111,경상북도영주시휴천3동
4721062000,경상북도,영주시,가흥1동,89,111,경상북도영주시가흥1동
4721063000,경상북도,영주시,가흥2동,88,111,경상북도영주시가흥2동
4723025000,경상북도,영천시,금호읍,94,92,경상북도영천시금호읍
4723031000,경상북도,영천시,청통면,93,93,경상북도영천시청통면
4723032000,경상북도,영천시,신녕면,92,94,경상북도영천시신녕면
4723033000,경상북도,영천시,화산면,93,94,경상북도영천시화산면
4723034000,경상북도,영천시,화북면,94,96,경상북도영천시화북면
4723035000,경상북도,영천시,화남면,94,95,경상북도영천시화남면
4723036000,경상북도,영천시,자양면,96,95,경상북도영천시자양면
4723037000,경상북도,영천시,임고면,95,94,경상북도영천시임고면
4723038000,경상북도,영천시,고경면,97,94,경상북도영천시고경면
4723039000,경상북도,영천시,북안면,96,92,경상북도영천시북안면
4723040000,경상북도,영천시,대창면,94,91,경상북도영천시대창면
4723051000,경상북도,영천시,동부동,95,93,경상북도영천시동부동
4723052000,경상북도,영천시,중앙동,95,93,경상북도영천시중앙동
4723053500,경상북도,영천시,서부동,95,93,경상북도영천시서부동
4723054000,경상북도,영천시,완산동,95,93,경상북도영천시완산동
4723055500,경상북도,영천시,남부동,95,93,경상북도영천시남부동
4725025000,경상북도,상주시,함창읍,81,105,경상북도상주시함창읍
4725031000,경상북도,상주시,중동면,83,102,경상북도상주시중동면
4725032500,경상북도,상주시,사벌국면,82,103,경상북도상주시사벌국면
4725033000,경상북도,상주시,낙동면,82,101,경상북도상주시낙동면
4725034000,경상북도,상주시,청리면,80,100,경상북도상주시청리면
4725035000,경상북도,상주시,공성면,80,99,경상북도상주시공성면
4725036000,경상북도,상주시,외남면,80,101,경상북도상주시외남면
4725037000,경상북도,상주시,내서면,79,102,경상북도상주시내서면
4725038000,경상북도,상주시,모동면,77,100,경상북도상주시모동면
4725039000,경상북도,상주시,모서면,77,100,경상북도상주시모서면
4725040000,경상북도,상주시,화동면,77,101,경상북도상주시화동면
4725041000,경상북도,상주시,화서면,77,103,경상북도상주시화서면
4725042000,경상북도,상주시,화북면,77,105,경상북도상주시화북면
4725043000,경상북도,상주시,외서면,80,103,경상북도상주시외서면
4725044000,경상북도,상주시,은척면,79,105,경상북도상주시은척면
4725045000,경상북도,상주시,공검면,81,104,경상북도상주시공검면
4725046000,경상북도,상주시,이안면,80,106,경상북도상주시이안면
4725047000,경상북도,상주시,화남면,76,103,경상북도상주시화남면
4725052000,경상북도,상주시,남원동,81,102,경상북도상주시남원동
4725053000,경상북도,상주시,북문동,81,102,경상북도상주시북문동
4725054000,경상북도,상주시,계림동,81,102,경상북도상주시계림동
4725055000,경상북도,상주시,동문동,81,102,경상북도상주시동문동
4725056000,경상북도,상주시,동성동,81,102,경상북도상주시동성동
4725057000,경상북도,상주시,신흥동,81,102,경상북도상주시신흥동
4728025000,경상북도,문경시,문경읍,80,109,경상북도문경시문경읍
4728025300,경상북도,문경시,가은읍,79,107,경상북도문경시가은읍
4728031000,경상북도,문경시,영순면,82,106,경상북도문경시영순면
4728032000,경상북도,문경시,산양면,82,106,경상북도문경시산양면
4728033000,경상북도,문경시,호계면,82,107,경상북도문경시호계면
4728034000,경상북도,문경시,산북면,82,107,경상북도문경시산북면
4728035000,경상북도,문경시,동로면,83,110,경상북도문경시동로면
4728036000,경상북도,문경시,마성면,80,108,경상북도문경시마성면
4728037000,경상북도,문경시,농암면,78,106,경상북도문경시농암면
4728057000,경상북도,문경시,점촌1동,81,106,경상북도문경시점촌1동
4728058000,경상북도,문경시,점촌2동,81,106,경상북도문경시점촌2동
4728059000,경상북도,문경시,점촌3동,82,106,경상북도문경시점촌3동
4728060000,경상북도,문경시,점촌4동,81,107,경상북도문경시점촌4동
4728061000,경상북도,문경시,점촌5동,81,106,경상북도문경시점촌5동
4729025000,경상북도,경산시,하양읍,93,91,경상북도경산시하양읍
4729025300,경상북도,경산시,진량읍,93,91,경상북도경산시진량읍
4729025600,경상북도,경산시,압량읍,92,90,경상북도경산시압량읍
4729031000,경상북도,경산시,와촌면,93,92,경상북도경산시와촌면
4729033000,경상북도,경산시,자인면,93,89,경상북도경산시자인면
4729034000,경상북도,경산시,용성면,94,89,경상북도경산시용성면
4729035000,경상북도,경산시,남산면,93,89,경상북도경산시남산면
4729037000,경상북도,경산시,남천면,91,88,경상북도경산시남천면
4729051000,경상북도,경산시,중방동,91,90,경상북도경산시중방동
4729052000,경상북도,경산시,중앙동,91,89,경상북도경산시중앙동
4729053000,경상북도,경산시,남부동,91,89,경상북도경산시남부동
4729054100,경상북도,경산시,서부1동,91,89,경상북도경산시서부1동
4729054200,경상북도,경산시,서부2동,91,90,경상북도경산시서부2동
4729055000,경상북도,경산시,북부동,92,90,경상북도경산시북부동
4729056000,경상북도,경산시,동부동,92,89,경상북도경산시동부동
4772025000,경상북도,군위군,군위읍,88,98,경상북도군위군군위읍
4772031000,경상북도,군위군,소보면,86,99,경상북도군위군소보면
4772032000,경상북도,군위군,효령면,88,97,경상북도군위군효령면
4772033000,경상북도,군위군,부계면,90,95,경상북도군위군부계면
4772034000,경상북도,군위군,우보면,90,98,경상북도군위군우보면
4772035000,경상북도,군위군,의흥면,91,97,경상북도군위군의흥면
4772036000,경상북도,군위군,산성면,90,96,경상북도군위군산성면
4772038000,경상북도,군위군,삼국유사면,92,96,경상북도군위군삼국유사면
4773025000,경상북도,의성군,의성읍,90,101,경상북도의성군의성읍
4773031000,경상북도,의성군,단촌면,90,102,경상북도의성군단촌면
4773032000,경상북도,의성군,점곡면,91,103,경상북도의성군점곡면
4773033000,경상북도,의성군,옥산면,92,102,경상북도의성군옥산면
4773034000,경상북도,의성군,사곡면,92,100,경상북도의성군사곡면
4773035000,경상북도,의성군,춘산면,92,99,경상북도의성군춘산면
4773036000,경상북도,의성군,가음면,91,98,경상북도의성군가음면
4773037000,경상북도,의성군,금성면,90,99,경상북도의성군금성면
4773038000,경상북도,의성군,봉양면,88,100,경상북도의성군봉양면
4773039000,경상북도,의성군,비안면,87,101,경상북도의성군비안면
4773040000,경상북도,의성군,구천면,86,101,경상북도의성군구천면
4773041000,경상북도,의성군,단밀면,85,101,경상북도의성군단밀면
4773042000,경상북도,의성군,단북면,85,102,경상북도의성군단북면
4773043000,경상북도,의성군,안계면,86,102,경상북도의성군안계면
4773044000,경상북도,의성군,다인면,84,103,경상북도의성군다인면
4773045000,경상북도,의성군,신평면,87,103,경상북도의성군신평면
4773046000,경상북도,의성군,안평면,88,101,경상북도의성군안평면
4773047000,경상북도,의성군,안사면,86,103,경상북도의성군안사면
4775025000,경상북도,청송군,청송읍,96,103,경상북도청송군청송읍
4775031500,경상북도,청송군,주왕산면,98,101,경상북도청송군주왕산면
4775032000,경상북도,청송군,부남면,97,101,경상북도청송군부남면
4775033000,경상북도,청송군,현동면,96,100,경상북도청송군현동면
4775034000,경상북도,청송군,현서면,94,100,경상북도청송군현서면
4775035000,경상북도,청송군,안덕면,95,100,경상북도청송군안덕면
4775036000,경상북도,청송군,파천면,96,104,경상북도청송군파천면
4775037000,경상북도,청송군,진보면,96,105,경상북도청송군진보면
4776025000,경상북도,영양군,영양읍,97,108,경상북도영양군영양읍
4776031000,경상북도,영양군,입암면,97,106,경상북도영양군입암면
4776032000,경상북도,영양군,청기면,96,108,경상북도영양군청기면
4776033000,경상북도,영양군,일월면,98,109,경상북도영양군일월면
4776034000,경상북도,영양군,수비면,99,110,경상북도영양군수비면
4776035000,경상북도,영양군,석보면,98,106,경상북도영양군석보면
4777025000,경상북도,영덕군,영덕읍,102,103,경상북도영덕군영덕읍
4777031000,경상북도,영덕군,강구면,102,102,경상북도영덕군강구면
4777032000,경상북도,영덕군,남정면,102,100,경상북도영덕군남정면
4777033000,경상북도,영덕군,달산면,101,102,경상북도영덕군달산면
4777034000,경상북도,영덕군,지품면,100,103,경상북도영덕군지품면
4777035000,경상북도,영덕군,축산면,103,105,경상북도영덕군축산면
4777036000,경상북도,영덕군,영해면,103,105,경상북도영덕군영해면
4777037000,경상북도,영덕군,병곡면,103,107,경상북도영덕군병곡면
4777038000,경상북도,영덕군,창수면,102,106,경상북도영덕군창수면
4782025000,경상북도,청도군,화양읍,91,86,경상북도청도군화양읍
4782025300,경상북도,청도군,청도읍,92,86,경상북도청도군청도읍
4782031000,경상북도,청도군,각남면,90,85,경상북도청도군각남면
4782032000,경상북도,청도군,풍각면,89,85,경상북도청도군풍각면
4782033000,경상북도,청도군,각북면,89,86,경상북도청도군각북면
4782034000,경상북도,청도군,이서면,90,86,경상북도청도군이서면
4782035000,경상북도,청도군,운문면,95,87,경상북도청도군운문면
4782036000,경상북도,청도군,금천면,94,87,경상북도청도군금천면
4782037000,경상북도,청도군,매전면,94,86,경상북도청도군매전면
4783025300,경상북도,고령군,대가야읍,83,87,경상북도고령군대가야읍
4783031000,경상북도,고령군,덕곡면,82,88,경상북도고령군덕곡면
4783032000,경상북도,고령군,운수면,84,88,경상북도고령군운수면
4783033000,경상북도,고령군,성산면,85,88,경상북도고령군성산면
4783034000,경상북도,고령군,다산면,86,89,경상북도고령군다산면
4783035000,경상북도,고령군,개진면,85,87,경상북도고령군개진면
4783036000,경상북도,고령군,우곡면,84,86,경상북도고령군우곡면
4783037000,경상북도,고령군,쌍림면,83,86,경상북도고령군쌍림면
4784025000,경상북도,성주군,성주읍,83,91,경상북도성주군성주읍
4784031000,경상북도,성주군,선남면,85,91,경상북도성주군선남면
4784032000,경상북도,성주군,용암면,84,90,경상북도성주군용암면
4784033000,경상북도,성주군,수륜면,82,89,경상북도성주군수륜면
4784034000,경상북도,성주군,가천면,81,91,경상북도성주군가천면
4784035000,경상북도,성주군,금수면,81,91,경상북도성주군금수면
4784036000,경상북도,성주군,대가면,82,91,경상북도성주군대가면
4784037000,경상북도,성주군,벽진면,82,92,경상북도성주군벽진면
4784038000,경상북도,성주군,초전면,83,93,경상북도성주군초전면
4784039000,경상북도,성주군,월항면,84,92,경상북도성주군월항면
4785025000,경상북도,칠곡군,왜관읍,85,93,경상북도칠곡군왜관읍
4785025300,경상북도,칠곡군,북삼읍,84,94,경상북도칠곡군북삼읍
4785025600,경상북도,칠곡군,석적읍,85,94,경상북도칠곡군석적읍
4785031000,경상북도,칠곡군,지천면,87,92,경상북도칠곡군지천면
4785032000,경상북도,칠곡군,동명면,88,93,경상북도칠곡군동명면
4785033000,경상북도,칠곡군,가산면,88,95,경상북도칠곡군가산면
4785036000,경상북도,칠곡군,약목면,85,94,경상북도칠곡군약목면
4785037000,경상북도,칠곡군,기산면,85,93,경상북도칠곡군기산면
4790025000,경상북도,예천군,예천읍,86,107,경상북도예천군예천읍
4790031000,경상북도,예천군,용문면,85,108,경상북도예천군용문면
4790034000,경상북도,예천군,감천면,87,109,경상북도예천군감천면
4790035000,경상북도,예천군,보문면,87,108,경상북도예천군보문면
4790036000,경상북도,예천군,호명면,86,106,경상북도예천군호명면
4790037000,경상북도,예천군,유천면,85,107,경상북도예천군유천면
4790038000,경상북도,예천군,용궁면,83,106,경상북도예천군용궁면
4790039000,경상북도,예천군,개포면,84,106,경상북도예천군개포면
4790040000,경상북도,예천군,지보면,85,105,경상북도예천군지보면
4790041000,경상북도,예천군,풍양면,83,104,경상북도예천군풍양면
4790042000,경상북도,예천군,효자면,85,110,경상북도예천군효자면
4790043000,경상북도,예천군,은풍면,86,109,경상북도예천군은풍면
4792025000,경상북도,봉화군,봉화읍,91,113,경상북도봉화군봉화읍
4792031000,경상북도,봉화군,물야면,90,115,경상북도봉화군물야면
4792032000,경상북도,봉화군,봉성면,92,113,경상북도봉화군봉성면
4792033000,경상북도,봉화군,법전면,93,113,경상북도봉화군법전면
4792034000,경상북도,봉화군,춘양면,94,114,경상북도봉화군춘양면
4792035000,경상북도,봉화군,소천면,95,114,경상북도봉화군소천면
4792036000,경상북도,봉화군,재산면,95,111,경상북도봉화군재산면
4792037000,경상북도,봉화군,명호면,93,112,경상북도봉화군명호면
4792038000,경상북도,봉화군,상운면,91,111,경상북도봉화군상운면
4792039000,경상북도,봉화군,석포면,96,116,경상북도봉화군석포면
4793025000,경상북도,울진군,울진읍,102,115,경상북도울진군울진읍
4793025300,경상북도,울진군,평해읍,103,110,경상북도울진군평해읍
4793031000,경상북도,울진군,북면,101,118,경상북도울진군북면
4793033000,경상북도,울진군,근남면,102,115,경상북도울진군근남면
4793035000,경상북도,울진군,기성면,103,111,경상북도울진군기성면
4793036000,경상북도,울진군,온정면,101,109,경상북도울진군온정면
4793037000,경상북도,울진군,죽변면,102,117,경상북도울진군죽변면
4793038000,경상북도,울진군,후포면,103,109,경상북도울진군후포면
4793039000,경상북도,울진군,금강송면,99,114,경상북도울진군금강송면
4793040000,경상북도,울진군,매화면,102,114,경상북도울진군매화면
4794025000,경상북도,울릉군,울릉읍,127,127,경상북도울릉군울릉읍
4794031000,경상북도,울릉군,서면,126,127,경상북도울릉군서면
4794032000,경상북도,울릉군,북면,127,129,경상북도울릉군북면
4794033000,경상북도,울릉군,독도,144,123,경상북도울릉군독도
4812125000,경상남도,창원시 의창구,동읍,91,78,경상남도창원시의창구동읍
4812131000,경상남도,창원시 의창구,북면,89,79,경상남도창원시의창구북면
4812132000,경상남도,창원시 의창구,대산면,91,79,경상남도창원시의창구대산면
4812151000,경상남도,창원시 의창구,의창동,90,77,경상남도창원시의창구의창동
4812152000,경상남도,창원시 의창구,팔룡동,90,77,경상남도창원시의창구팔룡동
4812153000,경상남도,창원시 의창구,명곡동,90,77,경상남도창원시의창구명곡동
4812154000,경상남도,창원시 의창구,봉림동,91,77,경상남도창원시의창구봉림동
4812155000,경상남도,창원시 의창구,용지동,91,77,경상남도창원시의창구용지동
4812351000,경상남도,창원시 성산구,반송동,91,77,경상남도창원시성산구반송동
4812352000,경상남도,창원시 성산구,중앙동,91,77,경상남도창원시성산구중앙동
4812353000,경상남도,창원시 성산구,상남동,91,76,경상남도창원시성산구상남동
4812354000,경상남도,창원시 성산구,사파동,91,76,경상남도창원시성산구사파동
4812355000,경상남도,창원시 성산구,가음정동,91,76,경상남도창원시성산구가음정동
4812356000,경상남도,창원시 성산구,성주동,91,76,경상남도창원시성산구성주동
4812357000,경상남도,창원시 성산구,웅남동,90,76,경상남도창원시성산구웅남동
4812531000,경상남도,창원시 마산합포구,구산면,89,74,경상남도창원시마산합포구구산면
4812532000,경상남도,창원시 마산합포구,진동면,88,74,경상남도창원시마산합포구진동면
4812533000,경상남도,창원시 마산합포구,진북면,87,74,경상남도창원시마산합포구진북면
4812534000,경상남도,창원시 마산합포구,진전면,86,74,경상남도창원시마산합포구진전면
4812551000,경상남도,창원시 마산합포구,현동,89,75,경상남도창원시마산합포구현동
4812552000,경상남도,창원시 마산합포구,가포동,89,75,경상남도창원시마산합포구가포동
4812553000,경상남도,창원시 마산합포구,월영동,89,76,경상남도창원시마산합포구월영동
4812554000,경상남도,창원시 마산합포구,문화동,89,76,경상남도창원시마산합포구문화동
4812556500,경상남도,창원시 마산합포구,중앙동,89,76,경상남도창원시마산합포구중앙동
4812557000,경상남도,창원시 마산합포구,완월동,89,76,경상남도창원시마산합포구완월동
4812558000,경상남도,창원시 마산합포구,자산동,89,76,경상남도창원시마산합포구자산동
4812561000,경상남도,창원시 마산합포구,교방동,89,76,경상남도창원시마산합포구교방동
4812563000,경상남도,창원시 마산합포구,오동동,89,76,경상남도창원시마산합포구오동동
4812564000,경상남도,창원시 마산합포구,합포동,89,76,경상남도창원시마산합포구합포동
4812565000,경상남도,창원시 마산합포구,산호동,89,76,경상남도창원시마산합포구산호동
4812725000,경상남도,창원시 마산회원구,내서읍,88,77,경상남도창원시마산회원구내서읍
4812751000,경상남도,창원시 마산회원구,회원1동,89,76,경상남도창원시마산회원구회원1동
4812752000,경상남도,창원시 마산회원구,회원2동,89,76,경상남도창원시마산회원구회원2동
4812754500,경상남도,창원시 마산회원구,석전동,89,77,경상남도창원시마산회원구석전동
4812755000,경상남도,창원시 마산회원구,회성동,89,77,경상남도창원시마산회원구회성동
4812756000,경상남도,창원시 마산회원구,양덕1동,89,77,경상남도창원시마산회원구양덕1동
4812757000,경상남도,창원시 마산회원구,양덕2동,89,77,경상남도창원시마산회원구양덕2동
4812758000,경상남도,창원시 마산회원구,합성1동,89,77,경상남도창원시마산회원구합성1동
4812759000,경상남도,창원시 마산회원구,합성2동,89,77,경상남도창원시마산회원구합성2동
4812760000,경상남도,창원시 마산회원구,구암1동,89,77,경상남도창원시마산회원구구암1동
4812761000,경상남도,창원시 마산회원구,구암2동,89,77,경상남도창원시마산회원구구암2동
4812762000,경상남도,창원시 마산회원구,봉암동,89,76,경상남도창원시마산회원구봉암동
4812953000,경상남도,창원시 진해구,충무동,91,75,경상남도창원시진해구충무동
4812954000,경상남도,창원시 진해구,여좌동,91,75,경상남도창원시진해구여좌동
4812955000,경상남도,창원시 진해구,태백동,91,75,경상남도창원시진해구태백동
4812956000,경상남도,창원시 진해구,경화동,91,75,경상남도창원시진해구경화동
4812957000,경상남도,창원시 진해구,병암동,91,75,경상남도창원시진해구병암동
4812958000,경상남도,창원시 진해구,석동,91,75,경상남도창원시진해구석동
4812959000,경상남도,창원시 진해구,이동,91,75,경상남도창원시진해구이동
4812960000,경상남도,창원시 진해구,자은동,91,75,경상남도창원시진해구자은동
4812961000,경상남도,창원시 진해구,덕산동,91,75,경상남도창원시진해구덕산동
4812962000,경상남도,창원시 진해구,풍호동,91,75,경상남도창원시진해구풍호동
4812963000,경상남도,창원시 진해구,웅천동,92,74,경상남도창원시진해구웅천동
4812964000,경상남도,창원시 진해구,웅동1동,93,75,경상남도창원시진해구웅동1동
4812965000,경상남도,창원시 진해구,웅동2동,93,74,경상남도창원시진해구웅동2동
4817025000,경상남도,진주시,문산읍,82,75,경상남도진주시문산읍
4817031000,경상남도,진주시,내동면,80,75,경상남도진주시내동면
4817032000,경상남도,진주시,정촌면,81,74,경상남도진주시정촌면
4817033000,경상남도,진주시,금곡면,82,73,경상남도진주시금곡면
4817035000,경상남도,진주시,진성면,83,75,경상남도진주시진성면
4817036000,경상남도,진주시,일반성면,84,75,경상남도진주시일반성면
4817037000,경상남도,진주시,이반성면,85,75,경상남도진주시이반성면
4817038000,경상남도,진주시,사봉면,84,75,경상남도진주시사봉면
4817039000,경상남도,진주시,지수면,83,76,경상남도진주시지수면
4817040000,경상남도,진주시,대곡면,82,77,경상남도진주시대곡면
4817041000,경상남도,진주시,금산면,81,76,경상남도진주시금산면
4817042000,경상남도,진주시,집현면,80,76,경상남도진주시집현면
4817043000,경상남도,진주시,미천면,81,78,경상남도진주시미천면
4817044000,경상남도,진주시,명석면,79,76,경상남도진주시명석면
4817045000,경상남도,진주시,대평면,78,76,경상남도진주시대평면
4817046000,경상남도,진주시,수곡면,77,75,경상남도진주시수곡면
4817051500,경상남도,진주시,천전동,80,75,경상남도진주시천전동
4817055500,경상남도,진주시,성북동,80,76,경상남도진주시성북동
4817056500,경상남도,진주시,중앙동,80,75,경상남도진주시중앙동
4817059500,경상남도,진주시,상봉동,80,76,경상남도진주시상봉동
4817067300,경상남도,진주시,상대동,81,75,경상남도진주시상대동
4817067800,경상남도,진주시,하대동,81,75,경상남도진주시하대동
4817068000,경상남도,진주시,상평동,81,75,경상남도진주시상평동
4817069500,경상남도,진주시,초장동,81,76,경상남도진주시초장동
4817071000,경상남도,진주시,평거동,79,75,경상남도진주시평거동
4817071500,경상남도,진주시,신안동,80,75,경상남도진주시신안동
4817072000,경상남도,진주시,이현동,80,75,경상남도진주시이현동
4817073000,경상남도,진주시,판문동,80,75,경상남도진주시판문동
4817074000,경상남도,진주시,가호동,81,75,경상남도진주시가호동
4817075000,경상남도,진주시,충무공동,81,75,경상남도진주시충무공동
4822025000,경상남도,통영시,산양읍,86,67,경상남도통영시산양읍
4822031000,경상남도,통영시,용남면,87,68,경상남도통영시용남면
4822033000,경상남도,통영시,도산면,85,69,경상남도통영시도산면
4822034000,경상남도,통영시,광도면,86,69,경상남도통영시광도면
4822035000,경상남도,통영시,욕지면,84,63,경상남도통영시욕지면
4822036000,경상남도,통영시,한산면,88,66,경상남도통영시한산면
4822037000,경상남도,통영시,사량면,83,68,경상남도통영시사량면
4822051000,경상남도,통영시,도천동,86,68,경상남도통영시도천동
